MCU;CANAL;SEGMENTO;REC_JAN;REC_FEV;REC_MAR;REC_ABR;REC_MAI;REC_JUN;REC_JUL;REC_AGO;REC_SET;REC_OUT;REC_NOV;REC_DEZ;REC_ACU;META_JAN;META_FEV;META_MAR;META_ABR;META_MAI;META_JUN;META_JUL;META_AGO;META_SET;META_OUT;META_NOV;META_DEZ;META_ACU;ANT_JAN;ANT_FEV;ANT_MAR;ANT_ABR;ANT_MAI;ANT_JUN;ANT_JUL;ANT_AGO;ANT_SET;ANT_OUT;ANT_NOV;ANT_DEZ;ANT_ACU
424287;À VISTA;MARKETING;12539,24003;11951,95005;11444,10006;14865,24019;3524,139992;0;0;0;0;0;0;0;54324,67032;13417,58001;11888,32004;14355,56;11854,30999;5054,995793;0;0;0;0;0;0;0;56570,76583;23294,72978;15475,97002;23644,09999;14094,81006;5452,730032;0;0;0;0;0;0;0;81962,33988
424287;À VISTA;MENSAGEM;14419,28001;13257,52998;19501,49998;17415,03007;6832,640054;0;0;0;0;0;0;0;71425,9801;16916,41;15514,93;19344,59;15277,10002;6878,125584;0;0;0;0;0;0;0;73931,1556;17740,96008;26006,05996;15884,5699;14544,42005;8622,959978;0;0;0;0;0;0;0;82798,96996
424287;À VISTA;OUTROS;0;0;0;11,88000011;3,960000038;0;0;0;0;0;0;0;15,84000015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424289;A FATURAR;CONVENIÊNCIA;0;544,1799927;0;191,3600006;0;0;0;0;0;0;0;0;735,5399933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424289;A FATURAR;ENCOMENDA;2762,959987;3587,179958;4375,249971;4470,780019;1953,980001;0;0;0;0;0;0;0;17150,14994;4330,970004;4022,819996;5520,99;4446,8;2086,853586;0;0;0;0;0;0;0;20408,43359;4832,780023;4495,949982;5194,319999;3191,09004;1960,379976;0;0;0;0;0;0;0;19674,52002
424289;A FATURAR;MENSAGEM;43,29999924;121,1999989;137,3000031;131;126,3000031;0;0;0;0;0;0;0;559,1000042;211,9300002;133,5099997;125,4500003;120,5299998;55,62832984;0;0;0;0;0;0;0;647,0483298;105,6000004;140,9000015;184,4499931;177,2500019;152,0500011;0;0;0;0;0;0;0;760,2499981
424289;À VISTA;CONVENIÊNCIA;4658,669965;3884,389958;3550,979977;4578,369976;1427,659997;0;0;0;0;0;0;0;18100,06987;7491,232913;6554,670445;8325,041671;6999,019877;3421,449596;0;0;0;0;0;0;0;32791,4145;4685,940013;4655,49998;5364,309975;4161,839985;2221,219993;0;0;0;0;0;0;0;21088,80995
424289;À VISTA;ENCOMENDA;45045,97992;44131,53006;47905,22996;54525,26973;15123,20002;0;0;0;0;0;0;0;206731,2097;41829,56992;38512,41;48553,0499;38743,14004;18279,93647;0;0;0;0;0;0;0;185918,1063;54752,52014;50527,38992;58922,36974;43570,58006;23284,93993;0;0;0;0;0;0;0;231057,7998
424289;À VISTA;INTERNACIONAL;5336,299995;3183,849981;4170,699941;3008,819992;491,4000111;0;0;0;0;0;0;0;16191,06992;4677,05;4504,769995;5883,759994;4730,390009;2148,760202;0;0;0;0;0;0;0;21944,7302;3806,540005;673,2500057;4195,050013;3836,95;2496,950033;0;0;0;0;0;0;0;15008,74006
424289;À VISTA;MARKETING;447,6000013;211,1499939;699,5500011;410,1500063;1265,550049;0;0;0;0;0;0;0;3034,000051;584,2400006;517,6500016;625,07;516,1699995;220,109867;0;0;0;0;0;0;0;2463,239869;965,5499916;685,2999969;1050,149981;513,5499916;197,2999983;0;0;0;0;0;0;0;3411,849959
424289;À VISTA;MENSAGEM;9628,049924;10660,43985;8219,549975;13834,94008;3927,55997;0;0;0;0;0;0;0;46270,53981;9245,22;8479,27;10572,28;8349,300008;3759,060075;0;0;0;0;0;0;0;40405,13008;7816,599984;7598,570019;9418,91009;9256,400023;5254,989976;0;0;0;0;0;0;0;39345,47009
424289;À VISTA;OUTROS;0;0;0;57,41999912;37,61999989;0;0;0;0;0;0;0;95,03999901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424291;A FATURAR;CONVENIÊNCIA;0;0;0;0;11,5;0;0;0;0;0;0;0;11,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424291;A FATURAR;ENCOMENDA;6016,260015;5076,310009;5764,12001;7306,079987;3330,379971;0;0;0;0;0;0;0;27493,14999;7287,920007;6713,769993;9199,49;7336,74;3412,830601;0;0;0;0;0;0;0;33950,7506;5599,140018;4278,449982;7254,200005;5360,409997;3005,49;0;0;0;0;0;0;0;25497,69
424291;A FATURAR;INTERNACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;21,69000002;19,57000002;38,34;21,88999998;9,127498115;0;0;0;0;0;0;0;110,6174981;0;0;0;283,6400146;0;0;0;0;0;0;0;0;283,6400146
424291;A FATURAR;MENSAGEM;80,25;222,3999987;182,8500051;253,3499994;79;0;0;0;0;0;0;0;817,8500032;211,2200002;133,0599997;149,6400003;140,5899997;55,43950047;0;0;0;0;0;0;0;689,9495004;106;167,7000008;293,0999985;102,5499973;148,3000031;0;0;0;0;0;0;0;817,6499996
424291;À VISTA;CONVENIÊNCIA;3912,709961;3442,799964;2504,049985;2292,479997;1421,039997;0;0;0;0;0;0;0;13573,0799;8181,911948;7156,616969;9088,024444;7635,643257;3732,474859;0;0;0;0;0;0;0;35794,67148;5081,879979;3058,099978;3702,989971;4112,129999;1443,419996;0;0;0;0;0;0;0;17398,51992
424291;À VISTA;ENCOMENDA;114443,4903;115938,8305;117096,64;128793,3005;45507,1897;0;0;0;0;0;0;0;521779,451;119061,9398;109620,13;138199,4297;110276,8201;52031,25837;0;0;0;0;0;0;0;529189,578;117147,4904;117108,2504;144695,1704;110458,48;58245,83996;0;0;0;0;0;0;0;547655,2311
424291;À VISTA;INTERNACIONAL;3823,569962;5419,300048;6292,250042;5980,270052;2589,390005;0;0;0;0;0;0;0;24104,78011;6292,17;6060,399994;7915,579992;6363,930013;2890,79185;0;0;0;0;0;0;0;29522,87185;2524,700003;2306,600017;5249,710009;3781,650015;2806,700018;0;0;0;0;0;0;0;16669,36006
424291;À VISTA;MARKETING;4093,750023;4217,500021;5185,949989;3139,500023;1004,700013;0;0;0;0;0;0;0;17641,40007;3163,030003;2802,520008;3384,14;2794,509997;1191,647712;0;0;0;0;0;0;0;13335,84772;2345,190024;2090,609996;2898,090016;1661,199996;1131,129992;0;0;0;0;0;0;0;10126,22002
424291;À VISTA;MENSAGEM;13992,91002;11153,95003;11756,13999;14908,09004;5809,359921;0;0;0;0;0;0;0;57620,45;14866,91;13635,23;17000,92;13426,22001;6044,805974;0;0;0;0;0;0;0;64974,08599;12642,43999;12082,30999;14066,97994;10252,52997;6359,599982;0;0;0;0;0;0;0;55403,85987
424291;À VISTA;OUTROS;0;0;0;9,900000095;43,56000137;0;0;0;0;0;0;0;53,46000147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424295;A FATURAR;CONVENIÊNCIA;0;14;0;0;3,24000001;0;0;0;0;0;0;0;17,24000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424295;A FATURAR;ENCOMENDA;12046,13009;2925,190016;3124,239953;3214,030014;1366,719997;0;0;0;0;0;0;0;22676,31007;4109,160004;3892,929996;5361,08;4304,54;2022,551175;0;0;0;0;0;0;0;19690,26118;5684,649962;3062,609984;5574,350019;2569,470015;2472,900007;0;0;0;0;0;0;0;19363,97999
424295;A FATURAR;INTERNACIONAL;0;0;0;653,4500122;0;0;0;0;0;0;0;0;653,4500122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424295;A FATURAR;MALOTE;215,7799988;316,8199997;461,7800064;298,010006;91,99000168;0;0;0;0;0;0;0;1384,380013;287,0699997;253,8499995;273,07;255,1800003;103,1666788;0;0;0;0;0;0;0;1172,336678;245,9100018;394,4799938;272,2499943;258,3199959;179,3900032;0;0;0;0;0;0;0;1350,349989
424295;A FATURAR;MENSAGEM;56;28;0;526,6800079;0;0;0;0;0;0;0;0;610,6800079;640,7100006;403,6299992;379,2600008;309,2999994;168,1706363;0;0;0;0;0;0;0;1901,070636;1098,809982;0;66,40000153;477,9599915;0;0;0;0;0;0;0;0;1643,169975
424295;À VISTA;CONVENIÊNCIA;3939,639952;2794,82998;3082,959986;3628,779984;1049,490003;0;0;0;0;0;0;0;14495,69991;9104,58195;7963,17697;10112,07444;8495,003259;4152,553004;0;0;0;0;0;0;0;39827,38963;4759,750017;4088,989982;4775,259976;3465,819987;1344,449995;0;0;0;0;0;0;0;18434,26996
424295;À VISTA;ENCOMENDA;68147,89998;53936,51946;60111,57964;63663,78994;19363,7002;0;0;0;0;0;0;0;265223,4892;56983,32989;52464,45;66142,57987;52778,75005;24902,28288;0;0;0;0;0;0;0;253271,3927;64168,63984;65793,21974;66979,21994;68739,40017;29896,73008;0;0;0;0;0;0;0;295577,2098
424295;À VISTA;INTERNACIONAL;2976,799996;4247,999986;4783,850043;8058,120004;808,3500242;0;0;0;0;0;0;0;20875,12005;6651,37;6406,369994;8367,469992;6727,230013;3055,816963;0;0;0;0;0;0;0;31208,25696;4053,849978;4521,000014;7884,000063;5052,199998;1495,74998;0;0;0;0;0;0;0;23006,80003
424295;À VISTA;MARKETING;5855,599964;4870,650054;19225,62001;16112,92002;1035,000004;0;0;0;0;0;0;0;47099,79006;6766,850007;5995,600018;7239,9;5978,449994;2549,368713;0;0;0;0;0;0;0;28530,16873;8662,800043;5833,920023;10156,99998;8855,89998;2722,449991;0;0;0;0;0;0;0;36232,07002
424295;À VISTA;MENSAGEM;6185,500014;5936,240029;6918,790044;7938,819951;2345,390015;0;0;0;0;0;0;0;29324,74005;10793,27;9899,07;12342,54;9747,34001;4388,489124;0;0;0;0;0;0;0;47170,70913;7505,940001;6521,159985;9126,980011;9507,430026;3921,849991;0;0;0;0;0;0;0;36583,36001
424295;À VISTA;OUTROS;0;0;0;89,10000038;9,900000095;0;0;0;0;0;0;0;99,00000048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424305;A FATURAR;CONVENIÊNCIA;0;0;9,100000381;64,85000038;28,5;0;0;0;0;0;0;0;102,4500008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424305;A FATURAR;ENCOMENDA;6882,949968;8490,029984;9716,269993;10253,12002;3855,900016;0;0;0;0;0;0;0;39198,26998;9053,900009;8310,529992;11601,89;9180,32;4158,211942;0;0;0;0;0;0;0;42304,85194;8310,260031;6462,919989;9137,339955;7222,929994;5163,530021;0;0;0;0;0;0;0;36296,97999
424305;A FATURAR;INTERNACIONAL;0;0;0;342,3999939;0;0;0;0;0;0;0;0;342,3999939;69,24000007;62,47000006;122,36;69,86999993;29,13359114;0;0;0;0;0;0;0;353,0735912;0;0;0;0;0;0;0;0;0;0;0;0;0
424305;A FATURAR;MARKETING;38,90000153;0;202,2499962;45,94999981;0;0;0;0;0;0;0;0;287,0999975;135,1899999;73,73000007;96,13000019;66,6;21,80647755;0;0;0;0;0;0;0;393,4564777;0;9,850000381;9,25;9,25;0;0;0;0;0;0;0;0;28,35000038
424305;A FATURAR;MENSAGEM;76,94999886;303,3500061;417,6000061;0;0;0;0;0;0;0;0;0;797,9000111;90,66000009;57,11999989;81,83000016;127,2199997;23,79651868;0;0;0;0;0;0;0;380,6265186;181,75;38,90999985;80,18999863;43,98999977;9,850000381;0;0;0;0;0;0;0;354,6899986
424305;À VISTA;CONVENIÊNCIA;3849,489968;2577,709973;3587,95998;3583,400001;1103,50999;0;0;0;0;0;0;0;14702,06991;7251,631946;6343,356967;8055,584445;6769,003256;3308,859717;0;0;0;0;0;0;0;31728,43633;4227,929991;3909,740001;4774,26999;3565,540022;1941,990009;0;0;0;0;0;0;0;18419,47001
424305;À VISTA;ENCOMENDA;65623,15003;60479,72998;60760,26997;60026,38992;27743,21997;0;0;0;0;0;0;0;274632,7599;53308,70989;49081,24;61877,30988;49375,26005;23296,43822;0;0;0;0;0;0;0;236938,958;60002,52971;53360,9101;68827,07022;63883,89024;26739,30002;0;0;0;0;0;0;0;272813,7003
424305;À VISTA;INTERNACIONAL;3939,449965;3158,400019;3561,830042;5320,39005;1763,299995;0;0;0;0;0;0;0;17743,37007;6928,36;6673,139993;8715,919991;7007,370014;3183,071053;0;0;0;0;0;0;0;32507,86105;3812,519955;4114,820026;6102,649976;2484,350007;1977,849996;0;0;0;0;0;0;0;18492,18996
424305;À VISTA;MARKETING;1652,019995;1661,449999;1307,179998;1805,840014;373,6500058;0;0;0;0;0;0;0;6800,140013;1712,780002;1517,560005;1832,51;1513,219998;645,2752248;0;0;0;0;0;0;0;7221,34523;936,6400018;916,9599891;1127,710008;683,5000076;334,9000006;0;0;0;0;0;0;0;3999,710007
424305;À VISTA;MENSAGEM;8606,430008;3685,999972;5498,279979;7180,20003;2072,850018;0;0;0;0;0;0;0;27043,76001;8048,86;7382,03;9204,19;7268,880007;3272,624541;0;0;0;0;0;0;0;35176,58455;8924,090042;4525,329978;5898,670002;4406,030003;2162,289984;0;0;0;0;0;0;0;25916,41001
424305;À VISTA;OUTROS;0;0;0;9,900000095;21,77999926;0;0;0;0;0;0;0;31,67999935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424354;A FATURAR;CONVENIÊNCIA;61,20000076;0;0;0;0;0;0;0;0;0;0;0;61,20000076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424354;A FATURAR;ENCOMENDA;3118,070001;2120,51002;3342,309988;2761,129986;1330,810015;0;0;0;0;0;0;0;12672,83001;2222,890002;2051,119998;2903,52;2379,3;1176,7585;0;0;0;0;0;0;0;10733,5885;1471,360002;1409,790024;1995,220015;1768,740007;1568,779985;0;0;0;0;0;0;0;8213,890033
424354;A FATURAR;INTERNACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;16,24000002;14,65000001;28,69;16,38999998;6,831532142;0;0;0;0;0;0;0;82,80153216;0;0;0;0;0;0;0;0;0;0;0;0;0
424354;A FATURAR;MENSAGEM;139,8999939;39,09999847;120,75;0;19,04999924;0;0;0;0;0;0;0;318,7999916;448,7000004;282,6699994;265,6000005;216,6099996;117,7732819;0;0;0;0;0;0;0;1331,353282;0;0;18,04999924;953,1499996;500,25;0;0;0;0;0;0;0;1471,449999
424354;À VISTA;CONVENIÊNCIA;773,7099953;362,8500021;261,6500006;701,4499931;194,5399992;0;0;0;0;0;0;0;2294,19999;3055,481938;2674,96696;3398,294449;2860,053248;1398,225984;0;0;0;0;0;0;0;13387,02258;1154,539995;619,8699973;858,9400042;1689,769993;503,2500042;0;0;0;0;0;0;0;4826,369993
424354;À VISTA;ENCOMENDA;53020,97986;54791,71999;55344,55989;61515,71976;25099,74022;0;0;0;0;0;0;0;249772,7197;55350,44989;50961,06;64247,22987;51266,35005;24188,69896;0;0;0;0;0;0;0;246013,7888;52660,40001;39598,39991;55305,97982;69966,05031;20912,53009;0;0;0;0;0;0;0;238443,3601
424354;À VISTA;INTERNACIONAL;2284,799995;2389,949982;1662,349997;4151,589993;303,0000038;0;0;0;0;0;0;0;10791,68997;4116,25;3964,639996;5178,289995;4163,200008;1891,125501;0;0;0;0;0;0;0;19313,5055;3746,049958;4693,100052;2475,950005;1821,549998;1161,14999;0;0;0;0;0;0;0;13897,8
424354;À VISTA;MARKETING;927,1000023;864,8999968;532,8999987;1292,649985;234,7099991;0;0;0;0;0;0;0;3852,259982;969,750001;859,2100026;1037,54;856,7599991;365,3438127;0;0;0;0;0;0;0;4088,603815;1730,370015;981,2099962;1376,820013;967,9999938;525,7000127;0;0;0;0;0;0;0;5582,100031
424354;À VISTA;MENSAGEM;2414,139996;2935,849978;2089,300026;1786,370009;890,3200033;0;0;0;0;0;0;0;10115,98001;3155,27;2893,87;3608,19;2849,510003;1282,914502;0;0;0;0;0;0;0;13789,7545;2228,200007;1576,959989;2161,979986;2338,730007;948,4899974;0;0;0;0;0;0;0;9254,359986
424354;À VISTA;OUTROS;0;0;0;19,80000019;3,960000038;0;0;0;0;0;0;0;23,76000023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424356;A FATURAR;CONVENIÊNCIA;0;0;28,14999962;20,25;43,64999914;0;0;0;0;0;0;0;92,04999876;0;0;0;0;0;0;0;0;0;0;0;0;0;7,199999809;0;0;0;0;0;0;0;0;0;0;0;7,199999809
424356;A FATURAR;ENCOMENDA;3722,90003;6055,760035;5722,480029;10424,77999;7652,15991;0;0;0;0;0;0;0;33578,08;2563,260003;2438,509998;3664,69;3342,91;1874,679204;0;0;0;0;0;0;0;13884,0492;1150,139999;1826,000021;4945,739979;2296,900025;1712,750019;0;0;0;0;0;0;0;11931,53004
424356;A FATURAR;MALOTE;837,2299881;745,1700058;586,9300079;499,5099869;144,1499977;0;0;0;0;0;0;0;2812,989986;594,4399994;525,6499989;565,45;528,4100005;213,6250061;0;0;0;0;0;0;0;2427,575005;796,1999779;416,9200058;706,3700027;573,4299927;382,7899933;0;0;0;0;0;0;0;2875,709972
424356;A FATURAR;MENSAGEM;0;0;0;0;54,15000153;0;0;0;0;0;0;0;54,15000153;0;0;0;0;0;0;0;0;0;0;0;0;0;16,54999924;0;0;0;0;0;0;0;0;0;0;0;16,54999924
424356;À VISTA;CONVENIÊNCIA;936,3299874;566,6999989;842,0399978;1045,139999;510,5700002;0;0;0;0;0;0;0;3900,779983;3296,961938;2886,07696;3666,374449;3084,983248;1508,215042;0;0;0;0;0;0;0;14442,61164;2320,840007;1849,529983;1511,519998;1303,019987;1058,959984;0;0;0;0;0;0;0;8043,869959
424356;À VISTA;ENCOMENDA;63789,12004;63257,02003;63472,86983;72183,92962;35019,41997;0;0;0;0;0;0;0;297722,3595;68206,74986;62797,86;79170,00984;63174,05006;29807,03476;0;0;0;0;0;0;0;303155,7045;66092,13994;55915,26014;70685,60004;61049,29972;36061,28058;0;0;0;0;0;0;0;289803,5804
424356;À VISTA;INTERNACIONAL;841,1999969;1833,200012;1258,199997;1251,950012;374,0999908;0;0;0;0;0;0;0;5558,650009;1849,12;1781,009998;2326,209998;1870,210004;849,538877;0;0;0;0;0;0;0;8676,088877;1493,300003;1084,450012;770,4000092;1806,850021;286,4500122;0;0;0;0;0;0;0;5441,450058
424356;À VISTA;MARKETING;103,0500011;170,6499968;197,8000069;229,4500008;0;0;0;0;0;0;0;0;700,9500055;312,1500003;276,5800008;333,98;275,7899997;117,6038993;0;0;0;0;0;0;0;1316,1039;305,400001;188,5499983;250,4499969;109,0500007;214,2999954;0;0;0;0;0;0;0;1067,749992
424356;À VISTA;MENSAGEM;6526,250021;10192,51002;13704,40006;9546,350049;2980,200027;0;0;0;0;0;0;0;42949,71018;10048,33;9215,84;11490,66;9074,580009;4085,599546;0;0;0;0;0;0;0;43915,00955;8142,139974;9664,020061;9129,870042;12047,74993;12433,60974;0;0;0;0;0;0;0;51417,38975
424356;À VISTA;OUTROS;0;0;0;15,84000015;0;0;0;0;0;0;0;0;15,84000015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424558;A FATURAR;CONVENIÊNCIA;0;0;0;0;0;0;0;0;0;0;0;0;0;101,78;44,25999996;36,92;34,66999997;6,792586644;0;0;0;0;0;0;0;224,4225866;0;0;0;0;0;0;0;0;0;0;0;0;0
424558;A FATURAR;ENCOMENDA;8153,309956;10153,04003;8272,350004;13624,73003;5361,139992;0;0;0;0;0;0;0;45564,57001;10491,51001;9705,47999;13480,81;11603,91;5810,076278;0;0;0;0;0;0;0;51091,78628;5527,740036;5609,280043;9772,940027;7504,810008;7280,730046;0;0;0;0;0;0;0;35695,50016
424558;A FATURAR;INTERNACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424558;A FATURAR;MARKETING;7259,839905;543,1000023;1367,839952;3412,180108;0;0;0;0;0;0;0;0;12582,95997;112,9099999;1243,300001;1313,420003;55,62;18,21110935;0;0;0;0;0;0;0;2743,461113;0;1797,139984;1870,359985;0;0;0;0;0;0;0;0;0;3667,499969
424558;A FATURAR;MENSAGEM;147;240,5500088;369,8499947;406,0000038;249,25;0;0;0;0;0;0;0;1412,650007;2254,110002;1420,009997;1353,180003;1088,159998;591,6506382;0;0;0;0;0;0;0;6707,110638;309,5499954;324,4499969;267,7000084;227,7999973;400,6999912;0;0;0;0;0;0;0;1530,199989
424558;À VISTA;CONVENIÊNCIA;3415,099982;2536,249985;2049,589996;3366,08998;1435,049979;0;0;0;0;0;0;0;12802,07992;7623,861947;6668,716968;8468,614444;7115,693256;3478,326386;0;0;0;0;0;0;0;33355,213;3522,709989;3059,029985;4012,569987;2985,279997;1505,009995;0;0;0;0;0;0;0;15084,59995
424558;À VISTA;ENCOMENDA;78166,8597;71459,43996;64629,25977;75187,16018;28111,46004;0;0;0;0;0;0;0;317554,1796;56349,78989;51881,17;65407,20987;52191,96005;24625,41896;0;0;0;0;0;0;0;250455,5488;72711,92997;68130,59004;87940,1603;83517,60964;36873,4001;0;0;0;0;0;0;0;349173,6901
424558;À VISTA;INTERNACIONAL;2143,170012;2758,949984;2905,09998;4695,539988;1110,050001;0;0;0;0;0;0;0;13612,80997;4721,72;4547,789995;5939,959994;4775,56001;2169,280916;0;0;0;0;0;0;0;22154,31091;3240,599963;2224,149994;2175,199999;3566,750022;1878,89999;0;0;0;0;0;0;0;13085,59997
424558;À VISTA;MARKETING;1968,799986;1358,1;1267,700002;2031,950008;799,2499981;0;0;0;0;0;0;0;7425,799994;2920,870003;2587,960008;3125,05;2580,549997;1100,418668;0;0;0;0;0;0;0;12314,84868;831,4500077;1278,750011;1233,649994;996,4000027;493,409997;0;0;0;0;0;0;0;4833,660013
424558;À VISTA;MENSAGEM;4638,069986;4301,289995;33186,61995;5102,429976;3008,819961;0;0;0;0;0;0;0;50237,22987;27000,68;24763,76;30876,37;24384,16002;10978,34057;0;0;0;0;0;0;0;118003,3106;92633,04159;6665,560032;11337,73008;20448,53984;68298,40997;0;0;0;0;0;0;0;199383,2815
437171;A FATURAR;CONVENIÊNCIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77,53999992;0;0;0;0;0;0;0;0;0;0;77,53999992;0;92,90000153;0;0;0;0;0;0;0;0;0;0;92,90000153
437171;A FATURAR;ENCOMENDA;12154,72987;8366,429977;6676,819956;6997,580013;2715,080019;0;0;0;0;0;0;0;36910,63983;1753,970002;2019,579998;3144,13;3104,36;1612,407037;0;0;0;0;0;0;0;11634,44704;43759,76;17031,32005;13941,32007;20744,18;14193,75996;0;0;0;0;0;0;0;109670,3401
437171;A FATURAR;INTERNACIONAL;0;257,7499981;191,2000008;253,5099926;91,85000229;0;0;0;0;0;0;0;794,3099937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248,75;0;0;0;0;0;0;0;0;0;0;248,75
437171;A FATURAR;MALOTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7179,660156;5944,879883;6196,319824;5944,879883;7179,660156;0;0;0;0;0;0;0;32445,3999
437171;A FATURAR;MENSAGEM;1430,599995;5341,30997;10092,03994;7866,699921;2853,650024;0;0;0;0;0;0;0;27584,29986;362,5800004;709,5899986;332,2600007;254,2399995;145,936982;0;0;0;0;0;0;0;1804,606981;1389,069996;1558,249979;919,8000031;544,8500051;152;0;0;0;0;0;0;0;4563,969983
437171;À VISTA;ENCOMENDA;272,6299934;401,6799908;1233,260002;1834,450041;112,1199989;0;0;0;0;0;0;0;3854,140026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50433;A FATURAR;CONVENIÊNCIA;0;0;0;0;0;0;0;0;0;0;0;0;0;83,02;36,09999996;30,11;28,27999997;5,540408165;0;0;0;0;0;0;0;183,0504081;0;15,74999952;8,149999619;0;0;0;0;0;0;0;0;0;23,89999914
50433;A FATURAR;ENCOMENDA;875,7200031;357,5599995;75,96999931;434,199995;27,48999977;0;0;0;0;0;0;0;1770,939997;584,9200006;610,9399994;864;776,55;439,4723986;0;0;0;0;0;0;0;3275,882399;389,3899956;1467,890059;1028,710005;153,9000053;304,8400002;0;0;0;0;0;0;0;3344,730064
50433;À VISTA;CONVENIÊNCIA;2297,209953;2061,579955;1657,819967;1218,459987;442,8499913;0;0;0;0;0;0;0;7677,919853;4042,360974;3535,753484;4489,987222;3772,476629;1844,061119;0;0;0;0;0;0;0;17684,63943;2671,599988;2228,059951;1711,489972;2041,459964;964,5999835;0;0;0;0;0;0;0;9617,209859
50433;À VISTA;ENCOMENDA;13554,43002;10610,66003;10023,82994;11471,04003;4813,570057;0;0;0;0;0;0;0;50473,53007;5192,80999;4781,01;6027,469988;4809,650005;2269,312215;0;0;0;0;0;0;0;23080,2522;12937,93997;11432,26;12954,14999;9934,649963;6817,589981;0;0;0;0;0;0;0;54076,5899
50433;À VISTA;INTERNACIONAL;0;424,6000061;177,6000061;0;224,3500061;0;0;0;0;0;0;0;826,5500183;1186,49;1142,779999;1492,619999;1200,010002;545,1074606;0;0;0;0;0;0;0;5567,00746;968,6999817;1474,550003;1337,550034;489,25;561,3999939;0;0;0;0;0;0;0;4831,450012
50433;À VISTA;MARKETING;13,10000038;37,04999924;0;0;0;0;0;0;0;0;0;0;50,14999962;130,3600001;115,5000003;139,47;115,1699999;49,11084351;0;0;0;0;0;0;0;549,6108439;14,19999981;0;0;0;11,25;0;0;0;0;0;0;0;25,44999981
50433;À VISTA;MENSAGEM;530,7300037;313,0000026;151,8500023;278,6000047;170,0600018;0;0;0;0;0;0;0;1444,240015;2122,51;1946,66;2427,18;1916,820002;862,9950005;0;0;0;0;0;0;0;9276,165002;608,2799962;550,7899981;1090,360002;658,4600088;358,6099992;0;0;0;0;0;0;0;3266,500004
85048330;A FATURAR;CONVENIÊNCIA;463,199996;1075,379978;500,6499977;1360,789993;315,3099923;0;0;0;0;0;0;0;3715,329956;871,25;684,8199993;873,41;333,9099997;344,1525862;0;0;0;0;0;0;0;3107,542585;999,4999995;715,4999995;847,2499924;168,8999982;121,099999;0;0;0;0;0;0;0;2852,249989
85048330;A FATURAR;ENCOMENDA;221601,2498;184365,7201;208493,8301;221378,9305;83929,69999;0;0;0;0;0;0;0;919769,4305;197721,5002;154110,7998;236259,09;173129,4;97693,53509;0;0;0;0;0;0;0;858914,3251;219463,9396;164871,1305;210282,6503;192645,7903;91038,86004;0;0;0;0;0;0;0;878302,3707
85048330;A FATURAR;INTERNACIONAL;269,6499939;212,3000031;21,45000076;537,0999756;159,5;0;0;0;0;0;0;0;1199,999973;192,6800002;0;352,74;0;0;0;0;0;0;0;0;0;545,4200002;167,5;0;306,6499939;0;0;0;0;0;0;0;0;0;474,1499939
85048330;A FATURAR;MALOTE;53660,20972;53824,96007;47925,64004;19857,81002;5431,209995;0;0;0;0;0;0;0;180699,8298;45410,58995;40398,73992;42138,61;38588,60004;16372,20075;0;0;0;0;0;0;0;182908,7407;52069,86971;46058,96004;50455,00944;47427,97977;38755,0099;0;0;0;0;0;0;0;234766,8289
